scorer,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase,Implant,Implant,Implant
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2451,458.4071960449219,514.1868896484375,1.0,430.4988708496094,524.3397216796875,1.0,445.9856872558594,539.4310302734375,1.0,394.0502624511719,580.15771484375,1.0,445.69976806640625,527.5756225585938,1.0
2452,460.35369873046875,511.2966003417969,0.9999998807907104,432.7960205078125,522.196044921875,1.0,449.2394104003906,536.5458984375,1.0,398.3414001464844,577.6783447265625,1.0,447.92047119140625,523.8894653320312,1.0
2453,462.32000732421875,505.8783874511719,1.0,437.4847717285156,518.2680053710938,1.0,452.2915344238281,531.6318359375,1.0,401.86712646484375,575.5656127929688,1.0,451.6371154785156,519.3776245117188,1.0
2454,463.9085998535156,500.9491271972656,1.0,440.61285400390625,516.3739624023438,1.0,455.2886047363281,528.6361694335938,1.0,404.4813537597656,572.6209716796875,1.0,453.5516662597656,516.5073852539062,1.0
2455,465.5766296386719,499.25677490234375,1.0,441.9836120605469,511.9303894042969,1.0,458.8968505859375,524.810546875,1.0,406.93499755859375,570.8685302734375,0.9999998807907104,456.1603088378906,512.371826171875,1.0
2456,467.1771545410156,495.2796630859375,1.0,443.13031005859375,509.53155517578125,1.0,461.17828369140625,523.0000610351562,1.0,408.8452453613281,566.9473266601562,1.0,458.37628173828125,509.6123352050781,1.0
2457,468.80841064453125,492.0599060058594,1.0,445.83172607421875,508.63116455078125,1.0,462.9468994140625,521.2259521484375,1.0,410.4169006347656,563.2681274414062,0.9999998807907104,460.6600036621094,507.47503662109375,1.0
2458,471.27557373046875,488.8118896484375,1.0,446.7374572753906,504.5781555175781,1.0,464.5155944824219,516.6943969726562,1.0,412.22802734375,560.202880859375,0.9999997615814209,461.77154541015625,503.37725830078125,1.0
2459,475.0271911621094,483.3898620605469,1.0,449.0899963378906,500.4083251953125,1.0,467.41241455078125,512.5624389648438,1.0,413.2923583984375,557.0154418945312,0.9999996423721313,464.59613037109375,499.34814453125,1.0
2460,476.7055358886719,479.7546081542969,0.9999998807907104,451.66400146484375,495.4326171875,1.0,470.5704650878906,506.81781005859375,1.0,416.47479248046875,552.6767578125,1.0,466.706787109375,493.735107421875,1.0
2461,478.8438720703125,474.6910400390625,0.9999998807907104,456.1477966308594,490.7579345703125,1.0,472.9021911621094,501.4942932128906,1.0,419.399169921875,548.7642211914062,1.0,470.4825439453125,489.0130310058594,1.0
2462,481.4859924316406,471.87115478515625,1.0,458.89141845703125,487.7265930175781,1.0,474.87225341796875,499.1974182128906,1.0,422.84600830078125,546.4783325195312,1.0,472.6514587402344,485.849853515625,1.0
2463,483.0307312011719,467.6465148925781,1.0,460.0865173339844,483.6549987792969,1.0,478.0614013671875,494.18963623046875,1.0,427.6993713378906,543.56640625,0.9999997615814209,473.58734130859375,481.9078369140625,1.0
2464,484.34027099609375,464.64990234375,1.0,460.58819580078125,480.1383972167969,1.0,478.8088073730469,490.7029113769531,1.0,431.4855041503906,540.133544921875,0.9999998807907104,475.41851806640625,478.2659606933594,1.0
2465,485.76727294921875,459.9306335449219,1.0,461.4216613769531,476.85699462890625,1.0,480.64923095703125,487.1048889160156,1.0,436.01593017578125,536.84130859375,1.0,476.8430480957031,474.8426818847656,1.0
2466,487.9598693847656,455.196533203125,1.0,463.6201477050781,473.1950378417969,1.0,483.7746276855469,482.5304260253906,1.0,440.55401611328125,535.11962890625,1.0,479.13531494140625,470.679443359375,1.0
2467,490.9576721191406,449.3738708496094,1.0,467.13409423828125,468.7143859863281,1.0,486.4229431152344,478.04559326171875,1.0,443.7969055175781,530.853515625,0.9999998807907104,483.46063232421875,464.34075927734375,1.0
2468,491.840576171875,441.44989013671875,1.0,472.915771484375,461.1781005859375,1.0,492.5822448730469,470.03839111328125,1.0,447.68634033203125,524.5313110351562,0.9999998807907104,487.03192138671875,457.424560546875,1.0
2469,493.864990234375,437.8081970214844,1.0,474.88623046875,457.92364501953125,1.0,494.1422119140625,467.1554260253906,1.0,449.5500183105469,519.2708129882812,1.0,488.6754455566406,453.91204833984375,1.0
2470,493.8589782714844,437.80572509765625,1.0,474.8871154785156,457.9286193847656,1.0,494.1480712890625,467.13348388671875,1.0,449.5439147949219,519.2254028320312,1.0,488.6697692871094,453.9049377441406,1.0
2471,495.3278503417969,434.26611328125,1.0,475.96209716796875,454.00140380859375,1.0,494.5682373046875,463.2237548828125,1.0,450.5655822753906,514.5001831054688,1.0,489.177978515625,450.5906982421875,1.0
2472,496.3604431152344,431.5841369628906,1.0,476.63958740234375,449.43499755859375,1.0,494.97021484375,458.5746154785156,1.0,451.4046325683594,510.20654296875,1.0,491.2419738769531,446.03167724609375,1.0
2473,496.6728820800781,425.64154052734375,1.0,478.4239807128906,445.0054931640625,1.0,497.8813171386719,453.16815185546875,1.0,452.1311340332031,504.42315673828125,1.0,492.6391296386719,441.3708190917969,1.0
2474,497.7132873535156,420.10784912109375,1.0,480.2013854980469,441.3916931152344,1.0,500.39251708984375,448.19622802734375,1.0,454.06219482421875,500.8189697265625,1.0,494.2944641113281,437.2689514160156,1.0
2475,498.05352783203125,415.46905517578125,1.0,481.23773193359375,436.09124755859375,1.0,502.1728210449219,442.9503479003906,1.0,455.4678955078125,497.7687683105469,1.0,496.0615234375,429.8211975097656,1.0
2476,498.3745422363281,410.14715576171875,1.0,483.4621276855469,432.37249755859375,1.0,503.8514709472656,438.5115966796875,1.0,458.4946594238281,494.4439392089844,0.9999997615814209,497.3082580566406,426.71905517578125,1.0
2477,498.45513916015625,406.23663330078125,1.0,484.9819030761719,429.1099548339844,1.0,504.23736572265625,435.5137634277344,1.0,462.12872314453125,490.220458984375,0.9999998807907104,497.1473693847656,423.46539306640625,1.0
2478,498.1712951660156,402.6808166503906,1.0,485.8391418457031,426.7207946777344,1.0,506.72735595703125,431.2280578613281,1.0,465.8525390625,487.4629211425781,1.0,498.3617248535156,419.7303161621094,1.0
2479,499.6319580078125,399.4585266113281,1.0,485.6979675292969,422.2565002441406,1.0,506.82244873046875,426.3327941894531,1.0,469.46038818359375,486.0233459472656,1.0,498.5588073730469,414.3513488769531,1.0
2480,500.9452819824219,393.07574462890625,1.0,487.1944580078125,417.74041748046875,1.0,508.3850402832031,421.5092468261719,1.0,474.1480712890625,482.91015625,1.0,499.57421875,410.57427978515625,1.0
2481,502.4002685546875,388.4445495605469,1.0,488.2253112792969,414.8935852050781,1.0,510.2017822265625,417.33642578125,1.0,476.3813781738281,479.49700927734375,0.9999997615814209,500.6902160644531,406.4454650878906,1.0
2482,503.2825622558594,384.78802490234375,1.0,491.0039367675781,410.09033203125,1.0,511.8101806640625,412.845947265625,1.0,477.595703125,475.19500732421875,0.9999997615814209,503.0473937988281,402.4217224121094,1.0
2483,505.4828796386719,379.3739318847656,1.0,492.49700927734375,405.4668884277344,1.0,513.9229736328125,407.6902770996094,1.0,479.9508056640625,469.9880676269531,1.0,505.10394287109375,397.3711242675781,1.0
2484,508.03045654296875,374.0786437988281,1.0,494.2643127441406,398.74786376953125,1.0,515.189453125,402.2806396484375,1.0,481.62957763671875,465.00726318359375,1.0,507.3194885253906,390.9572448730469,1.0
2485,509.84735107421875,367.8031311035156,1.0,497.9020080566406,393.3201904296875,0.9999998807907104,519.1661987304688,396.4729309082031,1.0,482.133544921875,460.1687927246094,0.9999998807907104,510.894287109375,384.5458679199219,1.0
2486,512.0111694335938,362.3615417480469,1.0,500.3185729980469,385.1155090332031,1.0,520.3931274414062,388.76556396484375,1.0,484.10552978515625,451.7093200683594,1.0,512.224609375,378.1150207519531,1.0
2487,515.2945556640625,356.214599609375,1.0,501.9468078613281,379.636962890625,1.0,523.5897827148438,383.1380615234375,1.0,484.74853515625,446.85107421875,1.0,514.5341186523438,372.08270263671875,1.0
2488,517.9940185546875,349.4889831542969,1.0,504.3115234375,372.0824279785156,1.0,525.0588989257812,376.3553466796875,1.0,486.4190368652344,442.3585205078125,0.9999998807907104,516.6336059570312,365.3863830566406,1.0
2489,519.7739868164062,343.7435607910156,1.0,506.40472412109375,366.9471435546875,1.0,527.2365112304688,371.2738037109375,1.0,491.2741394042969,436.2291564941406,0.9999998807907104,518.7207641601562,360.2911376953125,1.0
2490,522.9803466796875,339.38531494140625,1.0,508.702392578125,363.4743957519531,1.0,530.0946655273438,368.36309814453125,1.0,494.05072021484375,431.4421081542969,0.9999998807907104,521.5247802734375,356.1915588378906,1.0
2491,524.0072631835938,334.1411437988281,1.0,510.17462158203125,357.9546813964844,1.0,531.931884765625,361.6708679199219,1.0,496.7962951660156,426.1508483886719,0.9999998807907104,523.3080444335938,350.78961181640625,1.0
2492,525.2949829101562,328.1224670410156,1.0,513.0369262695312,352.151611328125,1.0,533.5297241210938,356.2242431640625,1.0,500.7917785644531,421.8643493652344,1.0,525.6260986328125,344.9225158691406,1.0
2493,529.3335571289062,317.09783935546875,1.0,517.1159057617188,341.10205078125,1.0,538.8007202148438,343.2606506347656,1.0,505.2823181152344,411.4052429199219,0.9999998807907104,529.52490234375,333.061767578125,1.0
2494,529.3294677734375,317.115234375,1.0,517.1163940429688,341.1097106933594,1.0,538.8073120117188,343.2635192871094,1.0,505.2823181152344,411.4049987792969,0.9999998807907104,529.5286865234375,333.07012939453125,1.0
2495,529.6564331054688,310.1784973144531,1.0,517.7329711914062,334.6959228515625,1.0,539.5993041992188,337.5540771484375,1.0,505.98260498046875,405.0019836425781,1.0,530.3263549804688,326.48468017578125,1.0
2496,531.3102416992188,304.77410888671875,1.0,519.2705078125,328.116455078125,1.0,540.3621826171875,331.27490234375,1.0,505.77313232421875,397.8646545410156,0.9999997615814209,531.8784790039062,319.8895568847656,1.0
2497,531.9295654296875,297.5995178222656,1.0,520.3360595703125,321.406982421875,1.0,541.3937377929688,324.8230895996094,1.0,507.0848083496094,389.1351318359375,0.9999998807907104,531.7030639648438,313.5208435058594,1.0
2498,533.1619873046875,291.8580627441406,1.0,521.0045776367188,315.6248779296875,1.0,541.2955932617188,318.2986145019531,1.0,508.7887878417969,382.4634094238281,0.9999997615814209,533.129638671875,307.7547912597656,1.0
2499,534.4281005859375,284.24810791015625,1.0,521.8486328125,307.112548828125,1.0,542.87060546875,309.9446716308594,1.0,507.09783935546875,375.4792175292969,0.9999997615814209,533.2808227539062,298.7945861816406,1.0
2500,535.2293701171875,278.8698425292969,1.0,523.806884765625,300.4410400390625,1.0,543.3384399414062,304.12945556640625,1.0,508.4940185546875,370.20904541015625,0.9999998807907104,535.2330322265625,293.1129150390625,1.0
2501,538.032470703125,272.2703857421875,1.0,523.5267944335938,293.6297302246094,1.0,544.1483764648438,297.5634460449219,1.0,512.2699584960938,366.21575927734375,1.0,536.0780639648438,286.29266357421875,1.0
2502,539.45068359375,266.0402526855469,1.0,525.4016723632812,287.0423889160156,1.0,545.8705444335938,291.4373779296875,1.0,515.7525634765625,360.7018737792969,1.0,538.24755859375,279.36602783203125,1.0
2503,540.3597412109375,262.46282958984375,1.0,526.5615844726562,283.69891357421875,0.9999998807907104,547.9598388671875,288.0524597167969,1.0,518.3448486328125,355.63427734375,1.0,539.6386108398438,275.7752380371094,1.0
2504,542.69140625,257.39581298828125,1.0,528.9554443359375,278.1954650878906,1.0,550.1455078125,280.80877685546875,1.0,522.043212890625,350.1901550292969,0.9999995231628418,542.7681884765625,270.2676086425781,1.0
2505,544.610595703125,253.07054138183594,1.0,531.950439453125,272.6399841308594,1.0,551.9927978515625,276.0642395019531,1.0,524.329345703125,345.20623779296875,0.9999996423721313,543.9164428710938,264.9225769042969,1.0
2506,545.791015625,246.66317749023438,1.0,532.641357421875,267.5679016113281,0.9999998807907104,554.5181274414062,271.03271484375,1.0,526.6426391601562,340.7289123535156,1.0,545.36474609375,259.88250732421875,1.0
2507,547.4447631835938,240.43109130859375,1.0,533.5848999023438,260.61773681640625,1.0,555.6377563476562,263.6280517578125,1.0,528.0860595703125,335.50067138671875,1.0,546.3120727539062,252.1185760498047,1.0
2508,548.2740478515625,233.28121948242188,1.0,535.7078247070312,254.42437744140625,1.0,556.6041870117188,257.5149230957031,1.0,528.2838745117188,327.0968017578125,1.0,547.9183959960938,246.4133758544922,1.0
2509,550.3927001953125,228.2711181640625,1.0,536.9859619140625,248.70452880859375,1.0,557.5318603515625,250.74688720703125,1.0,528.8842163085938,321.525390625,1.0,549.8987426757812,239.9593505859375,1.0
2510,551.6795043945312,221.5565185546875,1.0,537.5482788085938,241.769287109375,1.0,558.833984375,244.97021484375,1.0,530.7388305664062,313.9921569824219,1.0,550.464599609375,233.82826232910156,1.0
2511,551.5617065429688,217.11170959472656,1.0,540.2192993164062,236.88064575195312,1.0,559.3547973632812,240.7742919921875,1.0,531.6760864257812,307.8244934082031,1.0,551.8441772460938,229.472900390625,1.0
2512,554.5007934570312,210.6404571533203,1.0,540.1036987304688,230.96746826171875,1.0,560.9488525390625,233.6038055419922,1.0,530.5503540039062,303.203369140625,1.0,553.1305541992188,223.6380157470703,1.0
2513,556.4671020507812,204.4785919189453,1.0,540.9739379882812,223.5592803955078,1.0,562.0780639648438,228.3286590576172,1.0,532.0239868164062,298.87939453125,0.9999998807907104,554.3117065429688,216.4471435546875,1.0
2514,556.8549194335938,199.190185546875,1.0,541.9473876953125,219.25230407714844,0.9999998807907104,563.086181640625,223.14781188964844,1.0,533.720947265625,294.2637939453125,1.0,555.2771606445312,211.44842529296875,1.0
2515,557.3814086914062,194.1206512451172,1.0,543.6461791992188,214.52365112304688,1.0,564.43994140625,216.7687530517578,1.0,536.708740234375,288.4781799316406,1.0,557.4296875,206.45265197753906,1.0
2516,559.3519287109375,183.91468811035156,1.0,548.6384887695312,204.84719848632812,1.0,568.6847534179688,207.0829620361328,1.0,541.7447509765625,278.0945739746094,0.9999998807907104,560.4262084960938,196.47909545898438,1.0
2517,561.621826171875,179.01966857910156,1.0,549.0480346679688,199.5303192138672,1.0,569.9664916992188,201.7204132080078,1.0,543.5203247070312,274.1558837890625,1.0,560.8649291992188,190.7985382080078,1.0
2518,561.6220703125,179.01893615722656,1.0,549.048095703125,199.52902221679688,1.0,569.9660034179688,201.72064208984375,1.0,543.5204467773438,274.1571350097656,1.0,560.8666381835938,190.7987823486328,1.0
2519,562.651123046875,173.5713653564453,1.0,549.6979370117188,194.25726318359375,1.0,570.6981811523438,196.87855529785156,1.0,544.4222412109375,268.31817626953125,0.9999998807907104,561.7931518554688,185.57542419433594,1.0
2520,562.1006469726562,168.56736755371094,1.0,551.1583251953125,189.82627868652344,1.0,571.668212890625,191.72543334960938,1.0,544.4303588867188,262.16839599609375,1.0,563.0986328125,182.4262237548828,1.0
2521,563.860595703125,161.59567260742188,1.0,551.3475952148438,182.48304748535156,1.0,573.0908813476562,184.77346801757812,1.0,544.5699462890625,258.0519714355469,1.0,563.5667724609375,173.4195098876953,1.0
2522,564.8789672851562,155.2598114013672,1.0,551.7910766601562,176.38128662109375,1.0,573.3448486328125,178.56690979003906,1.0,544.8021240234375,251.83538818359375,0.9999998807907104,564.22900390625,168.11895751953125,1.0
2523,564.7849731445312,151.17349243164062,1.0,553.6629028320312,170.708740234375,1.0,573.4871826171875,171.97450256347656,1.0,545.2658081054688,245.38819885253906,1.0,564.9310913085938,162.5076141357422,1.0
2524,565.2396850585938,145.21685791015625,1.0,553.1610717773438,164.5750274658203,1.0,573.84619140625,166.3409881591797,1.0,546.2049560546875,239.8651580810547,1.0,565.0285034179688,155.92977905273438,1.0
2525,566.3936767578125,139.7194061279297,1.0,554.1534423828125,158.22494506835938,1.0,573.276123046875,161.02767944335938,1.0,544.9893798828125,235.125,0.9999998807907104,565.8750610351562,150.7467041015625,1.0
2526,567.2032470703125,133.9867401123047,1.0,554.5457763671875,153.25881958007812,1.0,573.701904296875,154.72608947753906,1.0,546.1484375,230.0836639404297,1.0,566.4147338867188,145.1775360107422,1.0
2527,568.7680053710938,127.91156768798828,0.9999997615814209,555.083251953125,146.7207794189453,1.0,575.2640991210938,149.486572265625,1.0,548.49462890625,225.90237426757812,1.0,567.6567993164062,138.82827758789062,1.0
2528,570.2648315429688,124.75044250488281,0.9999997615814209,557.118408203125,141.6263885498047,1.0,575.2949829101562,145.16839599609375,1.0,550.5181274414062,221.09226989746094,0.9999998807907104,568.4348754882812,134.3844757080078,1.0
2529,570.6630249023438,121.61683654785156,0.9999998807907104,558.49755859375,139.39295959472656,0.9999998807907104,577.4429321289062,141.03341674804688,1.0,552.3426513671875,215.83343505859375,0.9999998807907104,568.9381103515625,131.42970275878906,1.0
2530,571.5005493164062,117.2717056274414,1.0,558.31005859375,136.58145141601562,0.9999998807907104,577.3419799804688,137.12686157226562,1.0,553.5250244140625,210.36538696289062,0.9999997615814209,569.2853393554688,127.65091705322266,1.0
2531,574.5361328125,113.48749542236328,1.0,559.6911010742188,130.80712890625,1.0,578.6964721679688,133.35977172851562,1.0,556.5858154296875,206.5719451904297,0.9999996423721313,572.5680541992188,123.52180480957031,0.9999998807907104
2532,573.4405517578125,111.2479248046875,0.9999997615814209,560.491943359375,127.564697265625,1.0,579.1133422851562,129.0493621826172,1.0,556.6632690429688,202.9536895751953,0.9999990463256836,572.2218627929688,119.9314193725586,1.0
2533,575.4232177734375,109.01314544677734,0.9999997615814209,561.7767333984375,124.3929214477539,0.9999998807907104,580.4733276367188,127.21028137207031,1.0,557.5394897460938,199.2522430419922,0.9999996423721313,573.5543823242188,118.04473876953125,1.0
2534,577.2026977539062,106.04483032226562,0.9999998807907104,563.67578125,123.20331573486328,0.9999998807907104,582.91064453125,125.5478286743164,1.0,555.9637451171875,195.54873657226562,0.9999996423721313,575.5609130859375,116.46633911132812,1.0
2535,578.6242065429688,105.05170440673828,1.0,564.2799072265625,122.46106719970703,0.9999998807907104,583.8595581054688,124.32019805908203,1.0,554.474853515625,194.2964630126953,0.9999995231628418,577.108642578125,114.13136291503906,1.0
2536,580.5023803710938,105.23881530761719,1.0,565.6604614257812,121.98474884033203,0.9999998807907104,584.9341430664062,124.28915405273438,0.9999998807907104,553.4052124023438,192.81927490234375,0.9999996423721313,578.6134033203125,114.36117553710938,1.0
2537,581.94287109375,106.57160186767578,1.0,565.9828491210938,122.24346923828125,0.9999998807907104,585.0050659179688,124.82083129882812,1.0,553.2083129882812,192.4202880859375,0.9999998807907104,578.9627075195312,115.3858871459961,1.0
2538,582.64208984375,109.09008026123047,1.0,567.0844116210938,123.2642593383789,1.0,585.8237915039062,126.82365417480469,1.0,552.5777587890625,192.0740966796875,1.0,580.149658203125,117.07659912109375,1.0
2539,588.11865234375,115.49486541748047,1.0,570.6649169921875,127.16753387451172,1.0,588.5997314453125,135.6429443359375,1.0,551.26708984375,193.1187286376953,1.0,583.958740234375,123.93683624267578,1.0
2540,588.1178588867188,115.4947509765625,1.0,570.6691284179688,127.1713638305664,1.0,588.5995483398438,135.64503479003906,1.0,551.2697143554688,193.11891174316406,1.0,583.959228515625,123.9380111694336,1.0
2541,592.7753295898438,120.77434539794922,1.0,574.1144409179688,129.0344696044922,1.0,590.0535888671875,139.1396942138672,1.0,551.1539306640625,193.0325927734375,1.0,587.92626953125,128.23265075683594,1.0
2542,597.7688598632812,127.10977172851562,0.9999998807907104,578.4116821289062,131.21153259277344,1.0,592.95068359375,144.04275512695312,1.0,551.1189575195312,193.38290405273438,1.0,592.7218627929688,132.75833129882812,1.0
2543,600.6663818359375,130.26380920410156,1.0,580.9354858398438,133.50973510742188,1.0,593.1593017578125,147.80868530273438,1.0,550.9732055664062,193.79476928710938,1.0,594.9494018554688,135.41432189941406,1.0
2544,604.2700805664062,132.74244689941406,1.0,582.9913940429688,135.33523559570312,1.0,595.3966064453125,150.89138793945312,1.0,550.5906372070312,192.9778289794922,1.0,597.3533325195312,138.05935668945312,1.0
2545,608.3781127929688,136.40896606445312,1.0,586.7333374023438,137.30239868164062,0.9999998807907104,597.40576171875,153.38075256347656,1.0,550.30810546875,192.7294158935547,1.0,600.3541259765625,141.7179718017578,1.0
2546,611.5928955078125,138.74774169921875,1.0,590.298095703125,139.0786590576172,0.9999997615814209,600.56689453125,155.52938842773438,1.0,550.8916015625,192.31736755371094,1.0,604.1553344726562,144.31729125976562,1.0
2547,615.5941162109375,141.84396362304688,1.0,595.0289916992188,139.68746948242188,1.0,602.9461669921875,155.88616943359375,1.0,550.856201171875,191.28663635253906,1.0,607.510009765625,145.09873962402344,1.0
2548,620.3212890625,142.26168823242188,0.9999998807907104,598.7286987304688,139.17958068847656,1.0,606.38623046875,156.23097229003906,1.0,550.0835571289062,188.8072052001953,0.9999998807907104,611.6372680664062,145.74642944335938,1.0
2549,625.1978759765625,142.25814819335938,1.0,602.0113525390625,139.9638671875,1.0,610.6555786132812,157.5032958984375,1.0,551.046875,186.47117614746094,0.9999998807907104,616.2298583984375,145.98345947265625,1.0
2550,628.3593139648438,141.24171447753906,1.0,605.892822265625,139.29139709472656,1.0,614.7205200195312,157.94886779785156,1.0,552.2745971679688,183.8091278076172,0.9999998807907104,619.9259033203125,145.14865112304688,1.0
2551,631.3148193359375,138.3580322265625,1.0,609.0816650390625,137.79989624023438,1.0,618.7720947265625,155.20437622070312,1.0,554.5938110351562,178.94549560546875,0.9999998807907104,624.0255737304688,142.9893798828125,1.0
2552,635.9173583984375,135.18460083007812,1.0,613.2039794921875,135.7120361328125,1.0,622.96728515625,153.5076446533203,1.0,555.7354736328125,176.2903594970703,0.9999998807907104,626.957763671875,140.98995971679688,1.0
2553,638.0921020507812,133.00709533691406,1.0,616.6285400390625,134.11468505859375,1.0,626.2301025390625,151.5747833251953,1.0,558.0009765625,173.53150939941406,0.9999998807907104,629.9837036132812,138.9264678955078,1.0
2554,643.12890625,130.75721740722656,1.0,619.8814086914062,131.14559936523438,1.0,629.3802490234375,150.14151000976562,1.0,560.0665283203125,170.83140563964844,1.0,633.6126098632812,137.79293823242188,1.0
2555,647.291748046875,127.93887329101562,1.0,623.7379760742188,128.77822875976562,1.0,633.59326171875,147.79957580566406,1.0,563.003173828125,167.36544799804688,1.0,637.5269165039062,134.7821044921875,1.0
2556,651.5252075195312,126.12299346923828,1.0,627.696533203125,126.646240234375,1.0,638.7095947265625,144.35397338867188,1.0,566.3865966796875,162.9036102294922,1.0,641.4430541992188,131.62673950195312,1.0
2557,656.4383544921875,126.4421157836914,1.0,632.9431762695312,123.7142333984375,1.0,642.19970703125,142.84695434570312,1.0,570.697265625,158.4256591796875,0.9999998807907104,646.7960205078125,129.76089477539062,1.0
2558,659.1375122070312,122.91643524169922,1.0,634.8411254882812,122.24803924560547,1.0,645.0736694335938,140.62660217285156,1.0,573.702392578125,156.09228515625,0.9999998807907104,649.85888671875,127.7552261352539,1.0
2559,662.5196533203125,120.3212661743164,1.0,638.2159423828125,119.52218627929688,1.0,648.4400634765625,138.70762634277344,1.0,577.840087890625,154.6920928955078,1.0,653.9931640625,125.50961303710938,1.0
2560,665.7854614257812,116.73735046386719,1.0,642.2960205078125,118.18177795410156,1.0,652.2987670898438,136.39718627929688,1.0,581.9353637695312,154.9115447998047,1.0,656.320556640625,122.45216369628906,1.0
2561,669.3284912109375,113.93812561035156,1.0,645.0777587890625,116.84210968017578,1.0,657.0027465820312,134.2978973388672,1.0,585.616943359375,154.88902282714844,0.9999996423721313,658.6171875,120.98067474365234,1.0
2562,672.4607543945312,111.95669555664062,1.0,646.13525390625,113.7135238647461,1.0,660.2312622070312,131.3002166748047,1.0,590.3009033203125,155.0658416748047,0.9999997615814209,661.1934204101562,118.26785278320312,1.0
2563,678.1082763671875,109.03104400634766,1.0,654.0861206054688,111.07738494873047,1.0,665.9059448242188,128.6068878173828,1.0,598.148681640625,155.38795471191406,0.9999998807907104,667.4261474609375,115.88822937011719,1.0
2564,678.1083374023438,109.03106689453125,1.0,654.0863647460938,111.07731628417969,1.0,665.9058227539062,128.60675048828125,1.0,598.1433715820312,155.38427734375,0.9999998807907104,667.4263916015625,115.88819122314453,1.0
2565,680.80908203125,107.37666320800781,0.9999998807907104,657.8875732421875,109.24427795410156,1.0,669.5718994140625,126.25790405273438,1.0,601.3641357421875,155.5159454345703,0.9999997615814209,671.2059936523438,114.54705047607422,1.0
2566,687.2778930664062,104.60247039794922,1.0,660.4868774414062,107.4555435180664,1.0,672.778076171875,125.50315856933594,1.0,606.4227294921875,155.23350524902344,0.9999997615814209,675.6823120117188,112.8672866821289,1.0
2567,690.7495727539062,102.32807922363281,1.0,663.3357543945312,106.67121887207031,1.0,678.0648803710938,123.69364929199219,1.0,608.5009765625,154.63815307617188,1.0,679.394287109375,111.56889343261719,1.0
2568,694.273193359375,101.4471206665039,1.0,667.3600463867188,105.84672546386719,1.0,680.3927612304688,123.41514587402344,1.0,610.6287231445312,151.919921875,1.0,682.4351806640625,110.54255676269531,1.0
2569,700.0866088867188,99.77863311767578,1.0,672.4542236328125,105.19170379638672,1.0,684.8677368164062,123.41641235351562,1.0,613.6025390625,148.93301391601562,1.0,687.2081909179688,109.53356170654297,1.0
2570,703.8239135742188,98.63984680175781,1.0,676.5433959960938,102.7315902709961,1.0,688.5,121.57975769042969,1.0,616.7513427734375,146.249755859375,1.0,690.8007202148438,107.50286865234375,1.0
2571,704.27880859375,96.2571029663086,1.0,679.6310424804688,101.6017074584961,1.0,690.9508666992188,119.2889404296875,1.0,619.7446899414062,143.2792510986328,0.9999998807907104,693.25732421875,105.99737548828125,1.0
2572,708.1238403320312,94.51041412353516,1.0,683.045166015625,100.21085357666016,1.0,693.1011962890625,117.12298583984375,1.0,622.97216796875,140.40762329101562,0.9999998807907104,696.890625,104.45721435546875,1.0
2573,711.6857299804688,93.83059692382812,0.9999998807907104,686.3413696289062,99.846435546875,1.0,695.3916625976562,116.89180755615234,1.0,625.9891967773438,138.95619201660156,1.0,700.3115234375,105.075927734375,1.0
2574,713.35205078125,92.55445098876953,1.0,687.819580078125,99.5673828125,1.0,697.8335571289062,116.7879409790039,1.0,628.1876220703125,138.55853271484375,1.0,702.344482421875,104.52230072021484,1.0
2575,714.6775512695312,92.12129211425781,1.0,689.0730590820312,100.07013702392578,1.0,699.4967041015625,117.56116485595703,1.0,630.2678833007812,138.37844848632812,0.9999998807907104,704.2166137695312,104.60904693603516,1.0
2576,716.741455078125,91.13800048828125,1.0,690.7373046875,99.75955200195312,1.0,703.11083984375,116.7114486694336,1.0,631.4421997070312,138.30784606933594,0.9999998807907104,706.1317138671875,103.68766021728516,1.0
2577,717.6702270507812,90.79203033447266,1.0,691.4840698242188,99.35325622558594,1.0,705.401611328125,116.46167755126953,1.0,632.346435546875,139.3924102783203,0.9999998807907104,707.1838989257812,103.25457000732422,1.0
2578,718.3349609375,89.28742218017578,1.0,691.4384765625,99.28507995605469,1.0,707.015869140625,115.85066986083984,1.0,633.008056640625,140.40496826171875,0.9999997615814209,706.7609252929688,102.52542877197266,1.0
