scorer,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000,DLC_resnet101_OpenFieldJan28shuffle1_750000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
10511,1245.498779296875,289.8612976074219,1.0,1252.382568359375,328.0130310058594,0.9999998807907104,1278.7115478515625,316.099609375,0.9999996423721313,1321.7481689453125,396.83319091796875,0.999997615814209
10512,1244.1517333984375,289.5675354003906,0.9999998807907104,1252.2255859375,329.3128662109375,0.9999998807907104,1278.3232421875,314.7749328613281,0.9999996423721313,1321.6507568359375,396.41082763671875,0.9999978542327881
10513,1243.009033203125,289.2475280761719,0.9999996423721313,1251.668212890625,328.7823181152344,0.9999998807907104,1277.2049560546875,312.74261474609375,0.9999991655349731,1321.4156494140625,396.64910888671875,0.9999979734420776
10514,1241.83154296875,289.1836853027344,1.0,1251.185791015625,327.8038330078125,1.0,1276.6209716796875,311.5628662109375,0.9999996423721313,1321.5556640625,396.7273254394531,0.9999974966049194
10515,1241.693603515625,289.6477355957031,1.0,1250.98193359375,326.76458740234375,1.0,1276.2467041015625,310.9988708496094,0.9999997615814209,1321.744873046875,396.9612121582031,0.9999973773956299
10516,1241.87451171875,290.9067687988281,1.0,1250.9600830078125,328.8035583496094,0.9999998807907104,1276.0596923828125,311.93511962890625,0.9999996423721313,1321.72412109375,397.14892578125,0.9999974966049194
10517,1241.4559326171875,291.3233337402344,1.0,1250.31884765625,328.5628662109375,0.9999998807907104,1275.5960693359375,312.0952453613281,0.9999996423721313,1322.1005859375,397.36309814453125,0.9999966621398926
10518,1241.058349609375,293.3049621582031,1.0,1250.7501220703125,329.9195861816406,0.9999998807907104,1275.1558837890625,313.7520751953125,0.9999992847442627,1321.725341796875,397.1222229003906,0.9999974966049194
10519,1241.34423828125,294.0414733886719,1.0,1250.66796875,329.7604675292969,0.9999998807907104,1274.9888916015625,313.7498474121094,0.9999990463256836,1322.080810546875,397.3362121582031,0.9999964237213135
10520,1240.1533203125,295.8418884277344,0.9999998807907104,1250.9110107421875,329.3930969238281,0.9999998807907104,1274.6126708984375,312.69891357421875,0.9999991655349731,1321.9268798828125,397.33038330078125,0.9999966621398926
10521,1238.7076416015625,299.0245361328125,0.9999998807907104,1251.4161376953125,330.3785095214844,0.9999998807907104,1273.710205078125,313.3486633300781,0.9999988079071045,1321.6722412109375,397.1793212890625,0.999997615814209
10522,1239.1873779296875,304.8500671386719,1.0,1252.6121826171875,331.35235595703125,0.9999997615814209,1271.923095703125,314.56439208984375,0.9999991655349731,1322.071533203125,397.3327941894531,0.9999966621398926
10523,1236.9794921875,316.52593994140625,0.9999998807907104,1251.26708984375,333.7392883300781,0.9999992847442627,1269.328857421875,317.3731994628906,0.9999995231628418,1322.817138671875,397.20538330078125,0.9999955892562866
10524,1237.26220703125,321.50616455078125,1.0,1253.0125732421875,338.91741943359375,1.0,1267.8843994140625,320.8253479003906,1.0,1324.2744140625,395.5053405761719,0.9999816417694092
10525,1230.6304931640625,323.1120300292969,1.0,1249.9871826171875,341.3875732421875,0.9999998807907104,1264.6732177734375,322.2600402832031,1.0,1325.607421875,394.3789978027344,0.9999947547912598
10526,1227.257568359375,323.1982116699219,1.0,1244.912353515625,341.67132568359375,0.9999990463256836,1261.0247802734375,322.40460205078125,1.0,1325.478271484375,390.3168640136719,0.9999988079071045
10527,1222.5230712890625,320.82305908203125,1.0,1242.16259765625,341.3059997558594,0.9999996423721313,1257.089111328125,320.8525695800781,0.9999998807907104,1326.65625,386.8248596191406,0.9999997615814209
10528,1219.14013671875,320.3919372558594,1.0,1242.521240234375,343.11712646484375,0.9999995231628418,1256.8963623046875,320.5713806152344,0.9999998807907104,1327.240966796875,382.4886169433594,0.9999996423721313
10529,1218.236572265625,320.928466796875,1.0,1241.9378662109375,342.5682067871094,0.9999995231628418,1256.91845703125,320.7359924316406,0.9999998807907104,1328.18505859375,379.675048828125,0.9999988079071045
10530,1218.72314453125,321.5833740234375,1.0,1242.8074951171875,344.0276184082031,0.9999994039535522,1257.5142822265625,320.6690673828125,1.0,1328.130859375,378.0467834472656,0.9999990463256836
10531,1218.4400634765625,321.6525573730469,1.0,1244.2816162109375,343.2169494628906,0.9999995231628418,1258.6475830078125,320.27069091796875,1.0,1330.03076171875,377.0271301269531,0.9999996423721313
10532,1218.4710693359375,321.8666687011719,1.0,1245.7427978515625,343.2292785644531,0.9999994039535522,1259.388916015625,319.8386535644531,0.9999998807907104,1329.8294677734375,375.9873962402344,0.9999998807907104
10533,1219.914794921875,322.46429443359375,1.0,1247.924072265625,345.45587158203125,0.9999994039535522,1261.1815185546875,320.4505615234375,1.0,1329.9111328125,376.61920166015625,0.9999997615814209
10534,1222.9951171875,326.6016540527344,1.0,1249.037353515625,346.0416259765625,0.9999997615814209,1261.5985107421875,320.9662780761719,1.0,1330.5220947265625,375.99407958984375,0.9999998807907104
10535,1227.359619140625,328.6104431152344,0.9999997615814209,1248.6190185546875,346.4404296875,0.9999996423721313,1263.8570556640625,322.8952331542969,1.0,1330.1197509765625,375.599365234375,0.9999998807907104
10536,1228.406982421875,326.54669189453125,0.9999998807907104,1249.7791748046875,346.8857421875,0.9999998807907104,1265.9921875,323.2708740234375,1.0,1331.4246826171875,376.4924011230469,0.9999998807907104
10537,1226.44091796875,326.2569885253906,0.9999998807907104,1251.2677001953125,347.8031005859375,0.9999998807907104,1265.745849609375,323.00616455078125,1.0,1330.614013671875,377.63946533203125,0.9999997615814209
10538,1224.791748046875,326.26654052734375,1.0,1248.720458984375,347.98065185546875,0.9999996423721313,1262.91259765625,323.34375,1.0,1329.9686279296875,377.7599182128906,0.9999996423721313
10539,1221.2669677734375,325.538330078125,1.0,1249.0528564453125,348.19732666015625,0.9999996423721313,1261.627685546875,323.4360656738281,1.0,1329.516357421875,377.00457763671875,0.9999996423721313
10540,1220.454833984375,325.71844482421875,1.0,1248.5595703125,348.5921325683594,0.9999995231628418,1261.490966796875,323.6506042480469,1.0,1327.4176025390625,375.4045715332031,0.9999995231628418
10541,1218.964111328125,326.17327880859375,1.0,1246.9237060546875,348.94036865234375,0.9999990463256836,1259.4920654296875,324.13848876953125,1.0,1327.09033203125,375.037353515625,0.9999996423721313
10542,1218.7222900390625,326.0580139160156,1.0,1247.24853515625,348.9555969238281,0.999998927116394,1259.86474609375,324.33282470703125,1.0,1327.421630859375,374.8458557128906,0.9999997615814209
10543,1217.757080078125,325.99176025390625,1.0,1246.6546630859375,349.447509765625,0.9999988079071045,1258.98388671875,324.41949462890625,0.9999998807907104,1327.294677734375,374.39361572265625,0.9999997615814209
10544,1217.8905029296875,325.9328308105469,1.0,1247.886962890625,349.6981201171875,0.9999997615814209,1258.8624267578125,324.2870788574219,1.0,1327.4119873046875,374.3897399902344,0.9999997615814209
10545,1217.29443359375,326.7997131347656,1.0,1246.7750244140625,348.9433288574219,0.999998927116394,1258.543212890625,324.624267578125,0.9999998807907104,1327.469970703125,374.21044921875,0.9999997615814209
10546,1217.548828125,327.6927490234375,0.9999998807907104,1246.966064453125,349.5836181640625,0.9999992847442627,1258.606201171875,325.1883239746094,0.9999997615814209,1327.3826904296875,374.3490905761719,0.9999997615814209
10547,1217.7593994140625,327.5568542480469,1.0,1247.2838134765625,350.1484680175781,0.9999997615814209,1257.714599609375,325.02001953125,0.9999998807907104,1327.4312744140625,374.01751708984375,0.9999997615814209
10548,1218.340576171875,327.3211975097656,1.0,1246.7117919921875,349.1888427734375,0.999998927116394,1258.77734375,324.8783874511719,0.9999998807907104,1327.587158203125,374.4320373535156,0.9999997615814209
10549,1217.94873046875,327.47833251953125,1.0,1247.2017822265625,349.99853515625,0.9999997615814209,1258.3243408203125,325.1039123535156,0.9999997615814209,1327.3463134765625,374.2352294921875,0.9999997615814209
10550,1218.27197265625,327.8388671875,1.0,1247.5384521484375,350.4432678222656,0.9999998807907104,1259.32275390625,325.091796875,0.9999998807907104,1327.41796875,374.78240966796875,0.9999996423721313
10551,1218.759765625,328.1141052246094,1.0,1247.47119140625,350.452392578125,0.9999997615814209,1258.21435546875,325.2857666015625,0.9999998807907104,1327.4288330078125,374.88018798828125,0.9999997615814209
10552,1218.9405517578125,328.1669006347656,1.0,1247.53466796875,350.3959655761719,0.9999997615814209,1258.8604736328125,325.498046875,0.9999998807907104,1327.243408203125,374.6597900390625,0.9999996423721313
10553,1218.8697509765625,328.4557800292969,0.9999998807907104,1247.6199951171875,350.2757263183594,0.9999997615814209,1259.6146240234375,325.7824401855469,0.9999998807907104,1327.2376708984375,374.92181396484375,0.9999996423721313
10554,1219.3837890625,328.2644958496094,1.0,1247.8251953125,350.6081237792969,0.9999998807907104,1258.1185302734375,325.50738525390625,0.9999998807907104,1327.3482666015625,374.745361328125,0.9999997615814209
10555,1219.06494140625,328.37066650390625,1.0,1247.7042236328125,350.83087158203125,0.9999998807907104,1259.126220703125,325.9833068847656,0.9999997615814209,1327.2861328125,375.17877197265625,0.9999995231628418
10556,1219.5198974609375,328.2740173339844,1.0,1247.443115234375,350.1517639160156,0.9999997615814209,1258.9534912109375,325.30316162109375,0.9999998807907104,1327.2076416015625,375.07525634765625,0.9999995231628418
10557,1221.5765380859375,328.62603759765625,1.0,1247.197998046875,350.46307373046875,0.9999997615814209,1259.0711669921875,325.5028381347656,0.9999997615814209,1327.28271484375,375.3232116699219,0.9999995231628418
10558,1227.8516845703125,329.4439392089844,0.9999990463256836,1249.7923583984375,350.54205322265625,1.0,1264.028076171875,326.6214904785156,0.9999998807907104,1328.8944091796875,376.697021484375,0.9999995231628418
10559,1236.722900390625,333.7442626953125,1.0,1253.05224609375,350.22052001953125,0.9999997615814209,1266.37353515625,327.0555419921875,0.9999998807907104,1329.742919921875,378.7008361816406,0.9999995231628418
10560,1240.3907470703125,332.5384826660156,0.9999997615814209,1253.327392578125,347.60546875,0.9999984502792358,1267.8455810546875,325.78057861328125,0.9999998807907104,1330.6800537109375,379.70245361328125,0.9999997615814209
10561,1239.329345703125,332.4510498046875,1.0,1254.7301025390625,347.89666748046875,0.9999986886978149,1268.818359375,324.0727844238281,1.0,1330.5828857421875,379.535888671875,0.9999997615814209
10562,1238.939453125,330.5290832519531,1.0,1253.7587890625,345.92828369140625,0.9999994039535522,1269.2208251953125,323.8841552734375,1.0,1329.9422607421875,379.4712219238281,0.9999996423721313
10563,1238.3009033203125,329.8924560546875,1.0,1253.840576171875,344.1683654785156,0.9999990463256836,1268.1678466796875,322.73046875,1.0,1329.3104248046875,378.9771728515625,0.9999995231628418
10564,1241.1910400390625,330.4195556640625,0.9999996423721313,1253.6678466796875,343.627685546875,0.9999982118606567,1267.9342041015625,322.9271545410156,1.0,1329.6051025390625,378.8409118652344,0.9999995231628418
10565,1249.3250732421875,329.3332824707031,0.9999910593032837,1257.5909423828125,342.9466857910156,0.9999656677246094,1271.3321533203125,323.7722473144531,0.9999991655349731,1330.493408203125,379.0312805175781,0.9999997615814209
10566,1252.6552734375,327.3092346191406,0.9999990463256836,1259.4114990234375,343.4996032714844,0.9999679327011108,1272.0301513671875,324.87823486328125,0.999991774559021,1331.1475830078125,379.77337646484375,0.9999997615814209
10567,1254.419677734375,326.0580749511719,0.9999996423721313,1259.9139404296875,343.3825378417969,0.9999890327453613,1273.60302734375,324.2886047363281,0.9999978542327881,1331.044921875,380.1800842285156,0.9999997615814209
10568,1254.4405517578125,324.08026123046875,1.0,1260.1019287109375,344.17938232421875,0.9999920129776001,1275.5938720703125,325.8033752441406,0.9999984502792358,1331.2384033203125,380.8905944824219,0.9999997615814209
10569,1254.5704345703125,322.4736328125,1.0,1259.0552978515625,341.4028015136719,0.9999955892562866,1276.9456787109375,325.2544860839844,0.9999984502792358,1331.107421875,380.99969482421875,0.9999998807907104
10570,1254.5574951171875,320.7621765136719,1.0,1258.587890625,341.9085693359375,0.9999978542327881,1277.0333251953125,325.7975158691406,0.9999988079071045,1331.0938720703125,381.29486083984375,0.9999998807907104
10571,1256.2476806640625,318.4374694824219,0.9999996423721313,1258.3544921875,341.29248046875,0.9999980926513672,1278.55419921875,326.2787170410156,0.9999985694885254,1331.2982177734375,381.239501953125,0.9999998807907104
10572,1260.48095703125,311.10296630859375,0.9999998807907104,1258.8726806640625,337.2032470703125,0.9999984502792358,1280.0419921875,324.233154296875,0.9999998807907104,1329.9627685546875,381.1717224121094,0.9999997615814209
10573,1263.55078125,309.0478210449219,1.0,1262.70751953125,334.1136169433594,0.9999915361404419,1284.4892578125,322.2451477050781,1.0,1328.0831298828125,381.7370300292969,0.9999994039535522
10574,1265.945556640625,312.321533203125,0.9999995231628418,1266.1793212890625,332.2292175292969,0.9999959468841553,1287.9412841796875,321.6133728027344,0.9999985694885254,1330.23681640625,382.1777648925781,0.9999998807907104
10575,1267.084716796875,317.1434631347656,0.9999780654907227,1269.0989990234375,333.4034423828125,0.9999982118606567,1287.6212158203125,321.03082275390625,0.9999912977218628,1330.9608154296875,381.7070007324219,0.9999997615814209
10576,1267.7103271484375,316.7981872558594,0.9999948740005493,1269.8406982421875,334.3452453613281,0.9999990463256836,1289.8187255859375,322.3603820800781,0.9999964237213135,1330.7406005859375,382.65478515625,0.9999998807907104
10577,1272.4027099609375,310.4627380371094,0.9999998807907104,1269.52685546875,334.7424621582031,0.9999994039535522,1292.5341796875,324.859130859375,0.9999992847442627,1329.724609375,382.734130859375,0.9999998807907104
10578,1274.8851318359375,304.8934020996094,0.9999998807907104,1269.2750244140625,336.7257080078125,0.9999998807907104,1292.9979248046875,326.17529296875,0.9999997615814209,1331.641845703125,383.74090576171875,1.0
10579,1276.91748046875,303.64404296875,0.9999996423721313,1269.572021484375,331.0144958496094,0.9999994039535522,1293.3304443359375,323.5917053222656,0.9999996423721313,1332.1573486328125,384.4623718261719,1.0
10580,1281.542724609375,305.2806091308594,0.9999998807907104,1271.4896240234375,328.6623840332031,0.9999979734420776,1294.51025390625,324.0783386230469,0.9999998807907104,1331.4957275390625,385.0132141113281,1.0
10581,1283.8023681640625,306.1893310546875,1.0,1273.847900390625,326.9896545410156,0.9999969005584717,1295.5777587890625,322.4906311035156,0.9999998807907104,1329.9425048828125,386.2732849121094,1.0
10582,1285.883544921875,305.6574401855469,0.9999996423721313,1274.8194580078125,324.1951904296875,0.9999980926513672,1295.12109375,320.8857421875,0.9999992847442627,1329.0904541015625,386.4779968261719,1.0
10583,1287.1497802734375,300.05279541015625,0.9999996423721313,1274.232177734375,320.5791931152344,0.9999986886978149,1297.7371826171875,319.4809265136719,0.9999998807907104,1330.550537109375,386.7822265625,1.0
10584,1289.850341796875,296.80633544921875,0.9999966621398926,1276.081298828125,317.87298583984375,0.999990701675415,1298.9935302734375,316.54974365234375,0.9999997615814209,1329.5911865234375,386.0417785644531,1.0
10585,1290.5487060546875,295.718994140625,0.9999980926513672,1277.58544921875,314.6615905761719,0.9999945163726807,1299.260009765625,313.5788269042969,0.9999997615814209,1328.53369140625,386.24713134765625,1.0
10586,1291.58349609375,290.8751525878906,0.9999997615814209,1276.9471435546875,312.595703125,0.9999985694885254,1299.4010009765625,311.70391845703125,0.9999996423721313,1328.4749755859375,387.4600830078125,1.0
10587,1293.2596435546875,285.2951354980469,0.9999940395355225,1276.8902587890625,310.95294189453125,0.9999994039535522,1300.743896484375,312.403076171875,0.9999996423721313,1328.2357177734375,386.7398986816406,0.9999998807907104
10588,1294.99951171875,283.0716552734375,0.999997615814209,1277.423095703125,307.4560546875,0.999998927116394,1300.4383544921875,310.25738525390625,0.9999997615814209,1327.6519775390625,386.3607177734375,0.9999998807907104
10589,1298.13525390625,279.529052734375,1.0,1278.3150634765625,305.5213928222656,0.9999986886978149,1301.5965576171875,310.1571044921875,0.9999997615814209,1327.262939453125,386.31317138671875,0.9999998807907104
10590,1297.906005859375,278.86114501953125,1.0,1277.400634765625,305.85137939453125,0.9999995231628418,1301.2762451171875,308.7412109375,0.9999998807907104,1327.0335693359375,386.0383605957031,0.9999997615814209
10591,1298.50732421875,277.166015625,1.0,1278.4998779296875,303.77777099609375,0.9999978542327881,1301.697021484375,306.5605163574219,0.9999998807907104,1326.518310546875,386.14111328125,0.9999996423721313
10592,1298.4388427734375,278.30462646484375,1.0,1277.567138671875,305.8666687011719,0.9999996423721313,1302.0997314453125,308.5646057128906,0.9999998807907104,1326.4423828125,386.00860595703125,0.9999995231628418
10593,1298.692138671875,278.48565673828125,1.0,1278.947509765625,303.2389831542969,0.9999961853027344,1301.6123046875,306.92822265625,0.9999998807907104,1326.19921875,386.07354736328125,0.9999994039535522
10594,1298.547607421875,278.76666259765625,1.0,1278.644775390625,304.03704833984375,0.9999977350234985,1301.89404296875,308.09173583984375,0.9999998807907104,1326.2677001953125,386.12481689453125,0.9999994039535522
10595,1298.1990966796875,278.97320556640625,1.0,1278.4534912109375,303.633544921875,0.9999973773956299,1301.7442626953125,308.6190490722656,0.9999998807907104,1326.3753662109375,386.3859558105469,0.9999994039535522
10596,1298.1356201171875,279.1705627441406,1.0,1278.87060546875,302.7698974609375,0.999994158744812,1301.886962890625,307.8116760253906,0.9999998807907104,1326.1983642578125,386.43609619140625,0.9999995231628418
10597,1297.3116455078125,279.1564025878906,1.0,1278.44775390625,303.1808166503906,0.9999943971633911,1301.661376953125,308.08282470703125,0.9999998807907104,1326.1204833984375,386.544921875,0.9999994039535522
10598,1297.756591796875,279.0421447753906,1.0,1278.247802734375,302.8543395996094,0.9999971389770508,1301.8133544921875,307.50311279296875,0.9999998807907104,1326.3759765625,386.1271057128906,0.9999996423721313
10599,1297.417236328125,279.5997314453125,1.0,1277.1951904296875,303.91937255859375,0.9999988079071045,1301.387451171875,308.5303039550781,0.9999998807907104,1326.125244140625,385.9372863769531,0.9999994039535522
10600,1297.6644287109375,279.2238464355469,1.0,1277.931396484375,303.518310546875,0.9999980926513672,1301.5771484375,307.8143005371094,0.9999998807907104,1326.2806396484375,385.9916687011719,0.9999995231628418
10601,1297.240478515625,279.70074462890625,0.9999998807907104,1278.201904296875,303.0589599609375,0.9999964237213135,1301.5911865234375,308.5610046386719,0.9999998807907104,1326.0322265625,386.0214538574219,0.9999992847442627
10602,1297.07470703125,279.7214050292969,1.0,1277.8892822265625,303.9810791015625,0.9999985694885254,1301.694580078125,308.1370544433594,0.9999998807907104,1326.154052734375,386.3927917480469,0.9999995231628418
10603,1296.6356201171875,280.0047302246094,0.9999998807907104,1277.68896484375,303.031982421875,0.9999980926513672,1301.181640625,307.57623291015625,0.9999998807907104,1325.8756103515625,386.05316162109375,0.9999991655349731
10604,1296.9306640625,280.186767578125,0.9999998807907104,1277.774658203125,303.909423828125,0.9999985694885254,1301.73681640625,307.9395751953125,1.0,1326.3118896484375,386.0994567871094,0.9999995231628418
10605,1296.8876953125,280.2813720703125,0.9999998807907104,1277.3504638671875,303.96319580078125,0.9999985694885254,1301.546630859375,307.8944396972656,0.9999998807907104,1326.0972900390625,386.24700927734375,0.9999994039535522
10606,1297.1661376953125,280.0411376953125,0.9999998807907104,1278.0797119140625,303.1473083496094,0.9999969005584717,1301.373291015625,307.4775085449219,0.9999998807907104,1326.061279296875,386.2147521972656,0.9999991655349731
10607,1297.0196533203125,280.4305419921875,0.9999998807907104,1277.5814208984375,304.2196044921875,0.999998927116394,1301.482421875,307.8706970214844,1.0,1325.8775634765625,386.2556457519531,0.9999992847442627
10608,1296.9683837890625,280.0386962890625,0.9999998807907104,1278.1929931640625,303.2522277832031,0.9999973773956299,1301.906982421875,307.5060729980469,1.0,1326.01953125,386.1329345703125,0.9999992847442627
10609,1296.6484375,280.10772705078125,0.9999998807907104,1277.725830078125,303.7952575683594,0.9999985694885254,1300.9476318359375,307.622314453125,1.0,1326.03076171875,386.3135681152344,0.9999992847442627
10610,1296.922607421875,279.96771240234375,0.9999998807907104,1278.1788330078125,302.1015319824219,0.9999940395355225,1301.13134765625,307.4942321777344,0.9999998807907104,1326.1781005859375,386.0643615722656,0.9999994039535522
10611,1296.64111328125,280.224365234375,0.9999998807907104,1277.0447998046875,304.3707275390625,0.9999991655349731,1301.2879638671875,308.25457763671875,0.9999998807907104,1325.8651123046875,386.0335388183594,0.9999992847442627
10612,1296.3699951171875,280.0820007324219,0.9999998807907104,1277.55615234375,302.9295349121094,0.9999977350234985,1301.618896484375,308.49822998046875,1.0,1325.860107421875,386.0368957519531,0.9999991655349731
10613,1296.8355712890625,280.3377990722656,0.9999998807907104,1277.537841796875,302.9734191894531,0.999997615814209,1301.5079345703125,308.4480285644531,1.0,1326.11669921875,386.2618713378906,0.9999995231628418
10614,1296.839111328125,279.9022521972656,0.9999998807907104,1277.01171875,303.7352600097656,0.9999985694885254,1301.3155517578125,308.58612060546875,0.9999998807907104,1325.9222412109375,386.2396240234375,0.9999992847442627
10615,1296.7960205078125,280.0593566894531,0.9999998807907104,1277.4512939453125,302.97137451171875,0.9999983310699463,1301.4935302734375,307.9974365234375,1.0,1326.1346435546875,385.9791564941406,0.9999994039535522
10616,1296.831787109375,279.95574951171875,0.9999998807907104,1277.484130859375,302.6917419433594,0.9999978542327881,1301.310302734375,308.4583435058594,0.9999998807907104,1325.9161376953125,386.15264892578125,0.9999990463256836
10617,1297.010009765625,280.33160400390625,0.9999998807907104,1277.4940185546875,303.33941650390625,0.9999982118606567,1301.1031494140625,308.5423889160156,0.9999998807907104,1326.1597900390625,386.27044677734375,0.9999994039535522
10618,1296.8565673828125,280.2048034667969,0.9999998807907104,1277.443603515625,303.6225891113281,0.9999982118606567,1301.3743896484375,308.5526123046875,0.9999998807907104,1325.95849609375,385.8796691894531,0.9999991655349731
10619,1296.838134765625,280.0362854003906,0.9999998807907104,1277.2545166015625,304.3437194824219,0.999998927116394,1301.5958251953125,309.3916931152344,1.0,1326.0355224609375,386.0147399902344,0.9999994039535522
10620,1296.6473388671875,280.10601806640625,0.9999998807907104,1277.6468505859375,302.5610046386719,0.9999947547912598,1301.5579833984375,308.3667907714844,0.9999998807907104,1325.9686279296875,386.4951171875,0.9999992847442627
10621,1297.3021240234375,279.8609619140625,0.9999998807907104,1278.2203369140625,301.7396545410156,0.9999871253967285,1301.665283203125,308.0805969238281,0.9999998807907104,1326.0269775390625,386.42950439453125,0.9999992847442627
10622,1296.989501953125,279.7552185058594,0.9999998807907104,1278.30126953125,302.2284851074219,0.9999916553497314,1301.5966796875,308.3580017089844,0.9999998807907104,1326.0289306640625,386.179443359375,0.9999992847442627
10623,1297.1571044921875,280.01800537109375,0.9999998807907104,1278.63525390625,301.9939880371094,0.9999802112579346,1301.4681396484375,308.1539611816406,0.9999998807907104,1325.8907470703125,386.3653259277344,0.9999991655349731
10624,1297.4910888671875,280.768310546875,0.9999998807907104,1278.647705078125,302.4073791503906,0.9999902248382568,1301.446044921875,308.59002685546875,0.9999998807907104,1325.841796875,386.2462158203125,0.9999990463256836
10625,1297.2938232421875,280.5379333496094,0.9999998807907104,1277.68017578125,302.8952331542969,0.9999946355819702,1301.3721923828125,308.5202941894531,0.9999998807907104,1325.9256591796875,386.3730773925781,0.9999991655349731
10626,1297.5267333984375,280.5671691894531,0.9999998807907104,1278.71337890625,301.6512145996094,0.9999734163284302,1301.351806640625,308.0691833496094,0.9999998807907104,1325.8621826171875,386.1701965332031,0.9999990463256836
10627,1297.3902587890625,280.7710876464844,0.9999997615814209,1278.5665283203125,301.45147705078125,0.9999840259552002,1301.364990234375,308.5538330078125,0.9999998807907104,1326.0244140625,386.3802795410156,0.9999991655349731
10628,1297.53173828125,280.81884765625,0.9999998807907104,1277.3289794921875,303.98583984375,0.9999990463256836,1301.360595703125,308.83514404296875,0.9999998807907104,1326.0054931640625,386.1678161621094,0.9999994039535522
10629,1297.375732421875,280.5870666503906,0.9999998807907104,1277.9539794921875,302.51318359375,0.9999961853027344,1301.3076171875,308.5499572753906,0.9999998807907104,1325.8541259765625,386.54193115234375,0.9999992847442627
10630,1297.3309326171875,280.4700622558594,0.9999998807907104,1277.3570556640625,303.0295715332031,0.9999973773956299,1301.3016357421875,309.03839111328125,0.9999998807907104,1325.836181640625,386.37457275390625,0.9999991655349731
10631,1297.0267333984375,280.79608154296875,0.9999998807907104,1278.22216796875,302.3436279296875,0.9999959468841553,1301.329833984375,308.2138977050781,0.9999998807907104,1325.818603515625,386.14007568359375,0.9999991655349731
10632,1297.491455078125,280.45233154296875,0.9999998807907104,1277.5970458984375,303.2015380859375,0.9999970197677612,1301.5899658203125,309.08074951171875,0.9999997615814209,1325.8572998046875,386.2424621582031,0.9999992847442627
10633,1297.372314453125,280.8582763671875,0.9999998807907104,1277.7220458984375,302.96282958984375,0.9999959468841553,1301.5133056640625,308.978515625,0.9999998807907104,1325.596923828125,386.02130126953125,0.9999991655349731
10634,1297.4234619140625,280.4429016113281,0.9999998807907104,1278.2642822265625,301.94561767578125,0.9999932050704956,1301.4801025390625,308.2763671875,0.9999998807907104,1325.665771484375,386.38067626953125,0.9999992847442627
10635,1296.3475341796875,276.5436706542969,1.0,1277.1513671875,302.3810119628906,0.999997615814209,1301.4736328125,306.8631591796875,1.0,1325.9144287109375,386.37005615234375,0.9999994039535522
10636,1289.9498291015625,280.2589111328125,0.9999991655349731,1276.3226318359375,302.56134033203125,0.9999966621398926,1300.4605712890625,304.5263366699219,0.9999998807907104,1324.9854736328125,386.706298828125,0.999998927116394
10637,1285.8736572265625,283.4157409667969,0.9999997615814209,1277.2174072265625,301.7771911621094,0.9999879598617554,1299.5614013671875,300.8796081542969,0.9999992847442627,1324.5640869140625,387.08251953125,0.9999988079071045
10638,1283.9803466796875,277.83056640625,1.0,1275.4901123046875,299.1922912597656,0.9999949932098389,1299.4456787109375,297.6765441894531,0.9999997615814209,1323.22998046875,387.2277526855469,0.9999983310699463
10639,1281.099609375,272.3251647949219,0.9999998807907104,1275.1051025390625,297.51904296875,0.9999954700469971,1297.480224609375,293.6419982910156,0.9999998807907104,1320.795166015625,385.4341735839844,0.9999998807907104
10640,1281.0694580078125,269.4249267578125,0.9999997615814209,1276.1865234375,293.882568359375,0.9999990463256836,1299.0968017578125,290.6903381347656,1.0,1317.946533203125,382.47149658203125,1.0
10641,1281.642333984375,262.5142822265625,1.0,1276.3641357421875,289.828857421875,0.9999994039535522,1301.275634765625,285.42510986328125,0.9999998807907104,1315.6544189453125,381.18328857421875,0.9999998807907104
10642,1283.3812255859375,256.6412048339844,1.0,1276.3857421875,284.63330078125,0.9999938011169434,1302.5799560546875,281.4797668457031,0.9999998807907104,1314.69287109375,378.408203125,0.9999996423721313
10643,1284.31982421875,253.75543212890625,0.9999998807907104,1278.11279296875,281.0912780761719,0.9999973773956299,1302.6832275390625,277.50616455078125,0.9999998807907104,1312.646728515625,376.91729736328125,0.9999992847442627
10644,1286.9083251953125,253.76559448242188,0.9999998807907104,1278.33984375,276.2342834472656,0.9999990463256836,1301.619873046875,275.2108459472656,1.0,1310.124267578125,375.2894287109375,0.9999980926513672
10645,1290.8382568359375,250.28099060058594,0.9999977350234985,1278.3292236328125,271.1959228515625,0.9999945163726807,1301.1824951171875,272.2842102050781,0.9999997615814209,1307.083740234375,372.85296630859375,0.9999982118606567
